label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
hello,0.0,0.0,0.0,-0.09171968698501587,-0.03739917278289795,-0.03209601925277639,-0.15521395206451416,-0.1413813829421997,-0.046545854076384785,-0.18165719509124756,-0.2439447045326233,-0.058143137260913136,-0.21276631951332092,-0.3170759677886963,-0.06798014999890256,-0.11122387647628784,-0.27968829870224,-0.023161160066365483,-0.12898001074790955,-0.403407484292984,-0.044369658693312886,-0.13428232073783875,-0.47938597202301025,-0.061743216827153447,-0.13533881306648254,-0.5409355759620667,-0.07441557408833432,-0.06236949563026428,-0.29634666442871094,-0.02477108897232938,-0.07304421067237854,-0.43498891592025757,-0.042626960441111805,-0.07520437240600586,-0.5213478803634644,-0.05770570994877744,-0.07434433698654175,-0.5866214632987976,-0.06879035593533445,-0.013395309448242188,-0.28657060861587524,-0.03162599565052915,-0.013870596885681152,-0.4207880198955536,-0.05231494666600156,-0.012770533561706543,-0.5032690763473511,-0.06876416714453626,-0.011619508266448975,-0.5673512816429138,-0.0799172690656178,0.038102805614471436,-0.258395791053772,-0.041445279731988194,0.058876633644104004,-0.3590337634086609,-0.06062723161244321,0.0726240873336792,-0.4259816110134125,-0.07237469615006376,0.08521443605422974,-0.48420876264572144,-0.08028207184338498
hello,0.0,0.0,0.0,-0.09171968698501587,-0.03739917278289795,-0.03209601925277639,-0.15521395206451416,-0.1413813829421997,-0.046545854076384785,-0.18165719509124756,-0.2439447045326233,-0.058143137260913136,-0.21276631951332092,-0.3170759677886963,-0.06798014999890256,-0.11122387647628784,-0.27968829870224,-0.023161160066365483,-0.12898001074790955,-0.403407484292984,-0.044369658693312886,-0.13428232073783875,-0.47938597202301025,-0.061743216827153447,-0.13533881306648254,-0.5409355759620667,-0.07441557408833432,-0.06236949563026428,-0.29634666442871094,-0.02477108897232938,-0.07304421067237854,-0.43498891592025757,-0.042626960441111805,-0.07520437240600586,-0.5213478803634644,-0.05770570994877744,-0.07434433698654175,-0.5866214632987976,-0.06879035593533445,-0.013395309448242188,-0.28657060861587524,-0.03162599565052915,-0.013870596885681152,-0.4207880198955536,-0.05231494666600156,-0.012770533561706543,-0.5032690763473511,-0.06876416714453626,-0.011619508266448975,-0.5673512816429138,-0.0799172690656178,0.038102805614471436,-0.258395791053772,-0.041445279731988194,0.058876633644104004,-0.3590337634086609,-0.06062723161244321,0.0726240873336792,-0.4259816110134125,-0.07237469615006376,0.08521443605422974,-0.48420876264572144,-0.08028207184338498
hello,0.0,0.0,0.0,-0.08252176642417908,-0.03317415714263916,-0.027653282083889508,-0.1419641375541687,-0.12511616945266724,-0.042521984823366665,-0.17026513814926147,-0.21649938821792603,-0.05493379528107312,-0.20504900813102722,-0.2786991000175476,-0.06608092183651593,-0.10647958517074585,-0.2649710774421692,-0.022582266055366063,-0.12495434284210205,-0.3825523257255554,-0.043087796815058255,-0.13157352805137634,-0.45463669300079346,-0.05997282410444882,-0.13397938013076782,-0.5131358802318573,-0.07241779709639218,-0.05887901782989502,-0.28026849031448364,-0.025949002750536465,-0.06875070929527283,-0.41066938638687134,-0.04301495248856213,-0.06955859065055847,-0.4913295805454254,-0.057888702996393704,-0.06887686252593994,-0.5534555017948151,-0.068839424796721,-0.010208070278167725,-0.270010769367218,-0.03379396493019726,-0.011390924453735352,-0.3980318009853363,-0.053877772339006924,-0.010727226734161377,-0.4750136733055115,-0.07003661388935711,-0.010641336441040039,-0.5348760485649109,-0.08101005996050503,0.04096388816833496,-0.24266403913497925,-0.043946792878529095,0.057000577449798584,-0.34229061007499695,-0.06285868728937771,0.06701397895812988,-0.40505316853523254,-0.07366354162277844,0.07510876655578613,-0.4604659080505371,-0.08080639833988812
hello,0.0,0.0,0.0,-0.08374589681625366,-0.030267953872680664,-0.02589173595140437,-0.14170792698860168,-0.13352400064468384,-0.03688460196087817,-0.17060625553131104,-0.22439318895339966,-0.04575190300772647,-0.20645621418952942,-0.28180620074272156,-0.05387061441967944,-0.10724931955337524,-0.2665010690689087,-0.01806236038635234,-0.12636664509773254,-0.38359498977661133,-0.03661583344171504,-0.13444244861602783,-0.45664674043655396,-0.052342667977313795,-0.13807514309883118,-0.514782577753067,-0.06400915587971667,-0.05804336071014404,-0.28225260972976685,-0.023543158347706594,-0.07134470343589783,-0.4126266539096832,-0.038900833378534116,-0.07692170143127441,-0.49582207202911377,-0.0547327211005495,-0.08009600639343262,-0.560978353023529,-0.06624882275889377,-0.008086085319519043,-0.2728520631790161,-0.03336215371916751,-0.01220029592514038,-0.402940034866333,-0.05228552202413539,-0.013821005821228027,-0.48142296075820923,-0.06834642196724872,-0.015170812606811523,-0.545476883649826,-0.0797588338954256,0.04169797897338867,-0.2445339560508728,-0.045359302113752165,0.055111587047576904,-0.34511294960975647,-0.06398473287651996,0.06613826751708984,-0.40955784916877747,-0.07304878140519122,0.07666850090026855,-0.4670676290988922,-0.07899043316672305
hello,0.0,0.0,0.0,-0.08374589681625366,-0.030267953872680664,-0.02589173595140437,-0.14170792698860168,-0.13352400064468384,-0.03688460196087817,-0.17060625553131104,-0.22439318895339966,-0.04575190300772647,-0.20645621418952942,-0.28180620074272156,-0.05387061441967944,-0.10724931955337524,-0.2665010690689087,-0.01806236038635234,-0.12636664509773254,-0.38359498977661133,-0.03661583344171504,-0.13444244861602783,-0.45664674043655396,-0.052342667977313795,-0.13807514309883118,-0.514782577753067,-0.06400915587971667,-0.05804336071014404,-0.28225260972976685,-0.023543158347706594,-0.07134470343589783,-0.4126266539096832,-0.038900833378534116,-0.07692170143127441,-0.49582207202911377,-0.0547327211005495,-0.08009600639343262,-0.560978353023529,-0.06624882275889377,-0.008086085319519043,-0.2728520631790161,-0.03336215371916751,-0.01220029592514038,-0.402940034866333,-0.05228552202413539,-0.013821005821228027,-0.48142296075820923,-0.06834642196724872,-0.015170812606811523,-0.545476883649826,-0.0797588338954256,0.04169797897338867,-0.2445339560508728,-0.045359302113752165,0.055111587047576904,-0.34511294960975647,-0.06398473287651996,0.06613826751708984,-0.40955784916877747,-0.07304878140519122,0.07666850090026855,-0.4670676290988922,-0.07899043316672305
hello,0.0,0.0,0.0,-0.08588403463363647,-0.027327120304107666,-0.022927893375225494,-0.14659002423286438,-0.12302637100219727,-0.03481856365985436,-0.17858180403709412,-0.21146857738494873,-0.0448817722994761,-0.21588915586471558,-0.2705959677696228,-0.05475841095037026,-0.11900448799133301,-0.2552039623260498,-0.02388680731243653,-0.1403655707836151,-0.3769470155239105,-0.04449608181900544,-0.14745017886161804,-0.4509713053703308,-0.06020243843383355,-0.1492711305618286,-0.509669303894043,-0.07096733530349297,-0.06679898500442505,-0.27242088317871094,-0.030094215695925186,-0.0826280415058136,-0.40797412395477295,-0.04749838640279336,-0.08825695514678955,-0.49354028701782227,-0.06398009141273064,-0.09135657548904419,-0.5592139661312103,-0.07547688116616769,-0.013830840587615967,-0.2652483582496643,-0.03959790994710488,-0.0212668776512146,-0.39899834990501404,-0.060117095758386085,-0.02314847707748413,-0.4801247715950012,-0.07733984669036431,-0.025101184844970703,-0.5438986569643021,-0.08883615215606255,0.038499414920806885,-0.2400781512260437,-0.050495628317065666,0.05116397142410278,-0.34499597549438477,-0.06984816869086785,0.06202751398086548,-0.41144460439682007,-0.07938097049779458,0.07199448347091675,-0.46889233589172363,-0.08511668076104684
hello,0.0,0.0,0.0,-0.0844881534576416,-0.027275919914245605,-0.025700770690122,-0.14421117305755615,-0.1202080249786377,-0.04046512618569409,-0.17628169059753418,-0.20842134952545166,-0.053175462781467786,-0.21458375453948975,-0.26851582527160645,-0.06587648242620503,-0.11686190962791443,-0.2563663125038147,-0.028740136324444165,-0.14221131801605225,-0.37780076265335083,-0.05188684388903653,-0.15126335620880127,-0.45186543464660645,-0.06925870329050099,-0.15421545505523682,-0.5108263492584229,-0.08118201643137013,-0.06522327661514282,-0.2743222415447235,-0.035385558753290525,-0.0835360586643219,-0.4112726151943207,-0.055591123550215116,-0.09051218628883362,-0.4979504942893982,-0.0738862141957668,-0.0947207510471344,-0.5660437047481537,-0.08639097809700047,-0.011858105659484863,-0.2672439217567444,-0.04548213481811558,-0.019731104373931885,-0.40233945846557617,-0.06873012930063283,-0.022387713193893433,-0.484269917011261,-0.08707431554702794,-0.024965018033981323,-0.5501938611268997,-0.09900182336477314,0.04132354259490967,-0.24151110649108887,-0.05712371915487324,0.05335885286331177,-0.3475535213947296,-0.07861781716255223,0.0648466944694519,-0.41534191370010376,-0.08887172341255223,0.0757635235786438,-0.4748745560646057,-0.09489351361898457
hello,0.0,0.0,0.0,-0.0844881534576416,-0.027275919914245605,-0.025700770690122,-0.14421117305755615,-0.1202080249786377,-0.04046512618569409,-0.17628169059753418,-0.20842134952545166,-0.053175462781467786,-0.21458375453948975,-0.26851582527160645,-0.06587648242620503,-0.11686190962791443,-0.2563663125038147,-0.028740136324444165,-0.14221131801605225,-0.37780076265335083,-0.05188684388903653,-0.15126335620880127,-0.45186543464660645,-0.06925870329050099,-0.15421545505523682,-0.5108263492584229,-0.08118201643137013,-0.06522327661514282,-0.2743222415447235,-0.035385558753290525,-0.0835360586643219,-0.4112726151943207,-0.055591123550215116,-0.09051218628883362,-0.4979504942893982,-0.0738862141957668,-0.0947207510471344,-0.5660437047481537,-0.08639097809700047,-0.011858105659484863,-0.2672439217567444,-0.04548213481811558,-0.019731104373931885,-0.40233945846557617,-0.06873012930063283,-0.022387713193893433,-0.484269917011261,-0.08707431554702794,-0.024965018033981323,-0.5501938611268997,-0.09900182336477314,0.04132354259490967,-0.24151110649108887,-0.05712371915487324,0.05335885286331177,-0.3475535213947296,-0.07861781716255223,0.0648466944694519,-0.41534191370010376,-0.08887172341255223,0.0757635235786438,-0.4748745560646057,-0.09489351361898457
hello,0.0,0.0,0.0,-0.08162394165992737,-0.02412545680999756,-0.027900810814799115,-0.140710711479187,-0.11641842126846313,-0.04386296821326141,-0.17258870601654053,-0.20472568273544312,-0.057343057818115994,-0.21196013689041138,-0.2656370997428894,-0.07063475949257736,-0.11415126919746399,-0.2555718421936035,-0.029481965578497693,-0.13799315690994263,-0.37578290700912476,-0.05256963846773033,-0.146569162607193,-0.45096874237060547,-0.06991381151169662,-0.14852309226989746,-0.5105431079864502,-0.08191703958004837,-0.06230685114860535,-0.27379727363586426,-0.03511183661908035,-0.07917943596839905,-0.4103207290172577,-0.054423711723984525,-0.08631649613380432,-0.49740511178970337,-0.07228289497584228,-0.09102222323417664,-0.5666401982307434,-0.08474358869284515,-0.008486628532409668,-0.2667757272720337,-0.04445550171226387,-0.01499265432357788,-0.40181371569633484,-0.06702937138766174,-0.017642170190811157,-0.48430705070495605,-0.0850685010620964,-0.020159989595413208,-0.551473468542099,-0.09708559466093902,0.045141637325286865,-0.2413671612739563,-0.05561366257757072,0.05809891223907471,-0.3469512462615967,-0.07705386681050186,0.0699845552444458,-0.41502833366394043,-0.08759949309319381,0.08072346448898315,-0.47537481784820557,-0.09395292354315643
hello,0.0,0.0,0.0,-0.08118128776550293,-0.023167014122009277,-0.027735246040094808,-0.14281028509140015,-0.11573183536529541,-0.04424411959217878,-0.17612114548683167,-0.20381814241409302,-0.05835381305979581,-0.21723920106887817,-0.26392632722854614,-0.07263104028271528,-0.11606329679489136,-0.25704866647720337,-0.03312689594196172,-0.14102491736412048,-0.3780098259449005,-0.057544676281679585,-0.15046840906143188,-0.4533767104148865,-0.07542289949225278,-0.15392839908599854,-0.514045387506485,-0.08785308308171125,-0.06545642018318176,-0.27429887652397156,-0.03976002118753286,-0.08309736847877502,-0.4116526246070862,-0.061326095529068425,-0.09049183130264282,-0.4992685914039612,-0.08002454943226667,-0.09604665637016296,-0.5702041983604431,-0.0929910407142529,-0.012050449848175049,-0.2664656937122345,-0.04995813749002309,-0.01829230785369873,-0.4007952809333801,-0.07474599189328046,-0.021041899919509888,-0.48496800661087036,-0.09411548233794065,-0.024069607257843018,-0.5538206398487091,-0.10688365406559797,0.04178798198699951,-0.24092411994934082,-0.06182409978674741,0.05553561449050903,-0.34779733419418335,-0.08501954532431455,0.06791269779205322,-0.4171902537345886,-0.09676610089110227,0.07860356569290161,-0.4790493845939636,-0.10402377105521055
