label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
unknown,0.0,0.0,0.0,-0.05998498201370239,-0.08872455358505249,-0.017953088278375162,-0.09155130386352539,-0.2245897650718689,-0.03377434960981418,-0.0664929747581482,-0.34870797395706177,-0.050437710950575365,-0.020949602127075195,-0.42523193359375,-0.06756634987374355,-0.09203451871871948,-0.2635078430175781,-0.022177925104699625,-0.10862767696380615,-0.4116997718811035,-0.04904256365676929,-0.12154728174209595,-0.5143008232116699,-0.06182303256770183,-0.1296129822731018,-0.5962678492069244,-0.07090762979765941,-0.02601158618927002,-0.26302480697631836,-0.030401315311394228,-0.02589958906173706,-0.4320383071899414,-0.0691540909506898,-0.03185629844665527,-0.3754669427871704,-0.07656633085986186,-0.03398364782333374,-0.3008515238761902,-0.0706112009980302,0.03956162929534912,-0.24399006366729736,-0.0403181423940282,0.03841423988342285,-0.3779296875,-0.07939488417883922,0.03166532516479492,-0.3091743588447571,-0.07219549990674068,0.027953028678894043,-0.23835259675979614,-0.05517838499923755,0.10227298736572266,-0.21991580724716187,-0.05061755306502391,0.09236061573028564,-0.35211122035980225,-0.07801151252766658,0.0866970419883728,-0.30577772855758667,-0.06903684861441661,0.08497214317321777,-0.24504566192626953,-0.05504512391468097
unknown,0.0,0.0,0.0,-0.0676373839378357,-0.08434760570526123,-0.0364611419500136,-0.10074007511138916,-0.214241623878479,-0.05170193786037203,-0.07735657691955566,-0.33215874433517456,-0.06871416146171327,-0.028686106204986572,-0.40171635150909424,-0.083294008916738,-0.09643727540969849,-0.32841718196868896,0.006320896500227491,-0.11929923295974731,-0.4413662552833557,-0.02156025270235773,-0.1308969259262085,-0.5174874663352966,-0.03685973311078783,-0.1332181692123413,-0.5877216458320618,-0.0472435365082049,-0.0346301794052124,-0.3345602750778198,0.004938995407400171,-0.031050384044647217,-0.41062867641448975,-0.05018828163159128,-0.028608262538909912,-0.300223171710968,-0.0667333575547957,-0.027524232864379883,-0.22060668468475342,-0.05957670236242052,0.025527656078338623,-0.3227657079696655,-0.003399724431830009,0.025262534618377686,-0.3607720732688904,-0.06661834294212099,0.012434899806976318,-0.24412059783935547,-0.06520834291589495,0.00633472204208374,-0.16712772846221924,-0.04210017720473047,0.08363795280456543,-0.30067455768585205,-0.014218344411375483,0.07964330911636353,-0.356650173664093,-0.05682840669763323,0.06852054595947266,-0.28062760829925537,-0.05150955641877886,0.06374317407608032,-0.2202175259590149,-0.03386306861651178
unknown,0.0,0.0,0.0,-0.06893998384475708,-0.07143831253051758,-0.04126833762100546,-0.11028081178665161,-0.2162327766418457,-0.05790295462182371,-0.08662855625152588,-0.35108548402786255,-0.0759236031310877,-0.028361022472381592,-0.4189486503601074,-0.09193992252519934,-0.10167080163955688,-0.3210696578025818,0.00384303078928383,-0.12630575895309448,-0.44847196340560913,-0.021469272776158732,-0.13777434825897217,-0.52993243932724,-0.03424061472586004,-0.13953793048858643,-0.6030016541481018,-0.0436597504752001,-0.03852736949920654,-0.32702356576919556,0.005578892668125945,-0.0394362211227417,-0.4255744218826294,-0.049782168223174494,-0.038133978843688965,-0.3124387264251709,-0.06574383760860769,-0.03686410188674927,-0.223100483417511,-0.05768243606260626,0.02300649881362915,-0.3157115578651428,0.0001864954526524798,0.024009406566619873,-0.3856341242790222,-0.06500337655714361,0.008570492267608643,-0.26473772525787354,-0.06613796587160437,0.0005038976669311523,-0.17423439025878906,-0.04385421807936041,0.08454328775405884,-0.2966727614402771,-0.007766930489452761,0.083182692527771,-0.3778862953186035,-0.05434182296565382,0.07061260938644409,-0.30496180057525635,-0.05376484627893774,0.06465774774551392,-0.23365086317062378,-0.039220806314261836
unknown,0.0,0.0,0.0,-0.06597262620925903,-0.07854872941970825,-0.0435178249676369,-0.1023855209350586,-0.21924686431884766,-0.062016014714970424,-0.08008712530136108,-0.3470941185951233,-0.08268560539676173,-0.026361584663391113,-0.41897696256637573,-0.10090692411853297,-0.09407854080200195,-0.33042800426483154,0.0018712609240196798,-0.12038153409957886,-0.45746952295303345,-0.027883137350215748,-0.1333247423171997,-0.5410301387310028,-0.04285408254457934,-0.13394135236740112,-0.6152939796447754,-0.052920491208567455,-0.029163479804992676,-0.3338448405265808,0.0032286746359773133,-0.02677440643310547,-0.4222826361656189,-0.05740377377463801,-0.030298352241516113,-0.3041837215423584,-0.07470358978702052,-0.030031144618988037,-0.2156727910041809,-0.06621215563012584,0.03380024433135986,-0.31914758682250977,-0.0032043370951555517,0.0314786434173584,-0.3829653263092041,-0.07253997098399623,0.012917637825012207,-0.26081573963165283,-0.07359895925714,0.0067816972732543945,-0.17108941078186035,-0.04984389316035731,0.09450364112854004,-0.2962735891342163,-0.012428395224048927,0.09230262041091919,-0.37658655643463135,-0.05945939641190989,0.07668262720108032,-0.30850785970687866,-0.05789435725404246,0.07059353590011597,-0.24065536260604858,-0.042005543370976284
unknown,0.0,0.0,0.0,-0.06597262620925903,-0.07854872941970825,-0.0435178249676369,-0.1023855209350586,-0.21924686431884766,-0.062016014714970424,-0.08008712530136108,-0.3470941185951233,-0.08268560539676173,-0.026361584663391113,-0.41897696256637573,-0.10090692411853297,-0.09407854080200195,-0.33042800426483154,0.0018712609240196798,-0.12038153409957886,-0.45746952295303345,-0.027883137350215748,-0.1333247423171997,-0.5410301387310028,-0.04285408254457934,-0.13394135236740112,-0.6152939796447754,-0.052920491208567455,-0.029163479804992676,-0.3338448405265808,0.0032286746359773133,-0.02677440643310547,-0.4222826361656189,-0.05740377377463801,-0.030298352241516113,-0.3041837215423584,-0.07470358978702052,-0.030031144618988037,-0.2156727910041809,-0.06621215563012584,0.03380024433135986,-0.31914758682250977,-0.0032043370951555517,0.0314786434173584,-0.3829653263092041,-0.07253997098399623,0.012917637825012207,-0.26081573963165283,-0.07359895925714,0.0067816972732543945,-0.17108941078186035,-0.04984389316035731,0.09450364112854004,-0.2962735891342163,-0.012428395224048927,0.09230262041091919,-0.37658655643463135,-0.05945939641190989,0.07668262720108032,-0.30850785970687866,-0.05789435725404246,0.07059353590011597,-0.24065536260604858,-0.042005543370976284
unknown,0.0,0.0,0.0,-0.06804269552230835,-0.07664346694946289,-0.042538437518942374,-0.10327798128128052,-0.21827995777130127,-0.059120162848103064,-0.07957559823989868,-0.3461606502532959,-0.07791208801018001,-0.025147676467895508,-0.4160328507423401,-0.09431671676384212,-0.09500110149383545,-0.32620906829833984,0.0034169063515037124,-0.12069296836853027,-0.45287060737609863,-0.025440381366479414,-0.13474196195602417,-0.5349507331848145,-0.039257965508568304,-0.13584578037261963,-0.6082053780555725,-0.048017501357662695,-0.03140503168106079,-0.32943230867385864,0.004672482617479545,-0.030423879623413086,-0.420875608921051,-0.05651247454034092,-0.034295856952667236,-0.30590546131134033,-0.07408232567058803,-0.03344184160232544,-0.21654260158538818,-0.06477494117962124,0.03008955717086792,-0.31540364027023315,-0.0017995189332395967,0.02579808235168457,-0.3741212487220764,-0.0726270186637521,0.008036434650421143,-0.2516847848892212,-0.07516061839805843,0.00391387939453125,-0.16202467679977417,-0.05100714740501644,0.09001600742340088,-0.2947009801864624,-0.010829059865045565,0.08882826566696167,-0.37736713886260986,-0.05802730051027538,0.07518982887268066,-0.31043481826782227,-0.056776847216951865,0.07118111848831177,-0.2423279881477356,-0.04057931852685215
unknown,0.0,0.0,0.0,-0.07199561595916748,-0.08556097745895386,-0.03741576213354847,-0.10738617181777954,-0.2271113395690918,-0.0511992133032777,-0.08309561014175415,-0.3567749261856079,-0.06803349468822262,-0.03019016981124878,-0.4223595857620239,-0.08249738875741741,-0.09529542922973633,-0.3251463770866394,0.012733665593316346,-0.12160998582839966,-0.4503086805343628,-0.013081132135937423,-0.1351885199546814,-0.5355009734630585,-0.026517274491141052,-0.1376134753227234,-0.6111073791980743,-0.035812270529220314,-0.0303574800491333,-0.32727718353271484,0.01234526962076643,-0.030686676502227783,-0.42606109380722046,-0.04484402451629421,-0.034020841121673584,-0.31551212072372437,-0.06194174725527546,-0.034496188163757324,-0.22679615020751953,-0.0531695342432954,0.03103584051132202,-0.3101847767829895,0.004476539623340159,0.024987637996673584,-0.3788986802101135,-0.061532989777276725,0.008227050304412842,-0.2627899646759033,-0.0639916515719392,0.0028714537620544434,-0.17388629913330078,-0.04114605549688122,0.09043973684310913,-0.28561580181121826,-0.005732671990642757,0.08910691738128662,-0.36845237016677856,-0.04832906339282772,0.07875561714172363,-0.315085232257843,-0.047610216475675315,0.07603901624679565,-0.2569754123687744,-0.03318274829501888
unknown,0.0,0.0,0.0,-0.0701867938041687,-0.08924180269241333,-0.034978530950525055,-0.1040768027305603,-0.23053359985351562,-0.04904407600281502,-0.08026158809661865,-0.3594247102737427,-0.06680496374485756,-0.028443992137908936,-0.4249156713485718,-0.08229275385258461,-0.09363090991973877,-0.3338506817817688,0.01476078422399496,-0.12010455131530762,-0.45951908826828003,-0.009917501009681473,-0.13197004795074463,-0.5423858165740967,-0.022581535972335587,-0.1339358687400818,-0.6153919398784637,-0.031000399611571083,-0.029713571071624756,-0.3341839909553528,0.012926710188708057,-0.032261788845062256,-0.43373697996139526,-0.04146495053885246,-0.033382534980773926,-0.3255299925804138,-0.05757546017287041,-0.03304320573806763,-0.23925960063934326,-0.04855736310003067,0.03136932849884033,-0.31584423780441284,0.00387668854216372,0.026834964752197266,-0.3837283253669739,-0.057888127512910614,0.010653913021087646,-0.27038252353668213,-0.059072013593890915,0.004600048065185547,-0.1854614019393921,-0.03652883658526207,0.09060317277908325,-0.28925979137420654,-0.007525303050556431,0.08994466066360474,-0.37425678968429565,-0.045136134721019516,0.07828593254089355,-0.31880122423171997,-0.04141462931750084,0.07407760620117188,-0.25929760932922363,-0.025752590618708382
unknown,0.0,0.0,0.0,-0.06790167093276978,-0.08343344926834106,-0.03671520753863433,-0.09996539354324341,-0.22675418853759766,-0.049723533830672295,-0.07505977153778076,-0.3555631637573242,-0.06518365993264297,-0.024147212505340576,-0.4241870641708374,-0.07847256018879989,-0.09185338020324707,-0.32670652866363525,0.009641362436980216,-0.11630946397781372,-0.4534699320793152,-0.015592018059521706,-0.12802064418792725,-0.5368276834487915,-0.027995455927282364,-0.1299305558204651,-0.6102277636528015,-0.03607451721194366,-0.028501152992248535,-0.3276868462562561,0.00982810285773894,-0.03126579523086548,-0.4292415976524353,-0.044235890648394616,-0.03467661142349243,-0.3234023451805115,-0.05926602511766532,-0.034447550773620605,-0.23923265933990479,-0.04971755846503356,0.03224271535873413,-0.3096551299095154,0.0027850930010231423,0.02569878101348877,-0.37793296575546265,-0.0592406521654425,0.009885847568511963,-0.26349347829818726,-0.05974679990771392,0.0057509541511535645,-0.1787382960319519,-0.03673725753191093,0.09038978815078735,-0.28401464223861694,-0.006681990726917775,0.0874449610710144,-0.36900341510772705,-0.04606054528716186,0.07660871744155884,-0.31423550844192505,-0.043607884935170205,0.07568502426147461,-0.25704723596572876,-0.028668874791890175
unknown,0.0,0.0,0.0,-0.06790167093276978,-0.08343344926834106,-0.03671520753863433,-0.09996539354324341,-0.22675418853759766,-0.049723533830672295,-0.07505977153778076,-0.3555631637573242,-0.06518365993264297,-0.024147212505340576,-0.4241870641708374,-0.07847256018879989,-0.09185338020324707,-0.32670652866363525,0.009641362436980216,-0.11630946397781372,-0.4534699320793152,-0.015592018059521706,-0.12802064418792725,-0.5368276834487915,-0.027995455927282364,-0.1299305558204651,-0.6102277636528015,-0.03607451721194366,-0.028501152992248535,-0.3276868462562561,0.00982810285773894,-0.03126579523086548,-0.4292415976524353,-0.044235890648394616,-0.03467661142349243,-0.3234023451805115,-0.05926602511766532,-0.034447550773620605,-0.23923265933990479,-0.04971755846503356,0.03224271535873413,-0.3096551299095154,0.0027850930010231423,0.02569878101348877,-0.37793296575546265,-0.0592406521654425,0.009885847568511963,-0.26349347829818726,-0.05974679990771392,0.0057509541511535645,-0.1787382960319519,-0.03673725753191093,0.09038978815078735,-0.28401464223861694,-0.006681990726917775,0.0874449610710144,-0.36900341510772705,-0.04606054528716186,0.07660871744155884,-0.31423550844192505,-0.043607884935170205,0.07568502426147461,-0.25704723596572876,-0.028668874791890175
