label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
O,0.0,0.0,0.0,0.17649924755096436,-0.07825177907943726,0.010611387539370298,0.28061044216156006,-0.16593682765960693,0.002964129309816599,0.3534502387046814,-0.2486053705215454,-0.025037922326760054,0.3790614604949951,-0.3541026711463928,-0.04952036625547862,0.086728036403656,-0.3763943910598755,0.09428118505672956,0.18112307786941528,-0.4988687038421631,0.05059786849813008,0.2944157123565674,-0.46906012296676636,-0.002402822848694086,0.3668520450592041,-0.4130334258079529,-0.03482715449138141,0.04117381572723389,-0.38911300897598267,0.05381823294953847,0.15819436311721802,-0.5416350364685059,-0.004852535099075794,0.29379940032958984,-0.4959563612937927,-0.06511583587928271,0.36745738983154297,-0.4094363749027252,-0.09733930638833499,0.005236804485321045,-0.3923267722129822,0.0032696000874921083,0.12547481060028076,-0.5428447723388672,-0.047984350834326506,0.26755160093307495,-0.4960908889770508,-0.08267313650651431,0.3448669910430908,-0.4131559133529663,-0.09545042029424167,-0.01833873987197876,-0.3797830045223236,-0.049470097188191176,0.09586071968078613,-0.4904153645038605,-0.08577732405467486,0.21055269241333008,-0.4711044132709503,-0.10099974683328128,0.28631889820098877,-0.4187644124031067,-0.10541927478118396
O,0.0,0.0,0.0,0.09346377849578857,-0.1155693531036377,0.01627921139265709,0.12637126445770264,-0.22469061613082886,0.015055450735644627,0.14686810970306396,-0.32590267062187195,-0.003941456662460041,0.12652915716171265,-0.4219045788049698,-0.018488630527599526,-0.14274299144744873,-0.2772192358970642,0.09943995450998955,-0.10669463872909546,-0.417983278632164,0.07485730772282295,-0.007852494716644287,-0.4567571431398392,0.03938512702848129,0.06617212295532227,-0.449768602848053,0.020308997606889534,-0.17779207229614258,-0.27557605504989624,0.0695599747207325,-0.13024431467056274,-0.44834595918655396,0.03906093736554794,-0.015188217163085938,-0.48866356909275055,-0.000574659140283984,0.07467442750930786,-0.47317102551460266,-0.02108963938985653,-0.1914968490600586,-0.2744506895542145,0.031494220843569565,-0.139471173286438,-0.4449079930782318,0.00506949809755497,-0.020375490188598633,-0.4876619726419449,-0.017972549298747253,0.07007598876953125,-0.4724399745464325,-0.026082085320695114,-0.1799478530883789,-0.27327993512153625,-0.007957097949429226,-0.1372358202934265,-0.42278799414634705,-0.025340014943822098,-0.04656952619552612,-0.47059130668640137,-0.0318693126234848,0.03355133533477783,-0.4719426780939102,-0.03158657426570244
O,0.0,0.0,0.0,0.08907634019851685,-0.09968012571334839,0.0009395518743531284,0.12494593858718872,-0.20891839265823364,-0.01010811717173965,0.14970237016677856,-0.3110681176185608,-0.03382134546450288,0.13078933954238892,-0.41271986067295074,-0.052823231713091445,-0.14965766668319702,-0.2694769501686096,0.059726058347905564,-0.11034268140792847,-0.4135802388191223,0.02687818261870234,-0.00910329818725586,-0.4526604562997818,-0.009760798112665725,0.06791645288467407,-0.44258755445480347,-0.027793829486881805,-0.18745559453964233,-0.2648699879646301,0.03656211759039252,-0.1347607970237732,-0.4350195527076721,0.0031151413738825795,-0.01554638147354126,-0.4739156514406204,-0.030096744344746185,0.07355564832687378,-0.45777587592601776,-0.04705752541235597,-0.20085543394088745,-0.2594858407974243,0.0053707434151419875,-0.13531744480133057,-0.43006496131420135,-0.026042196125899864,-0.012261748313903809,-0.47220921516418457,-0.043950730160986495,0.07575124502182007,-0.4557679444551468,-0.04901579503825815,-0.18796873092651367,-0.2546030879020691,-0.027639695600782943,-0.13146907091140747,-0.4038523882627487,-0.05290236432961137,-0.037738919258117676,-0.45169708132743835,-0.05994813253096254,0.03857606649398804,-0.4508329778909683,-0.05892825980595262
O,0.0,0.0,0.0,0.09393489360809326,-0.10109525918960571,0.008640018835876617,0.1248629093170166,-0.21340253949165344,0.00442402119210783,0.14755606651306152,-0.31515616178512573,-0.01651100294270691,0.1246567964553833,-0.41373880207538605,-0.03335118705012974,-0.1314794421195984,-0.2703914940357208,0.09343117809316936,-0.10380572080612183,-0.40986254811286926,0.0655542570950729,-0.004354655742645264,-0.45216234028339386,0.0277083363237125,0.07451319694519043,-0.4392118602991104,0.008448038794313106,-0.1671198606491089,-0.2697649896144867,0.06701258903763119,-0.12832987308502197,-0.43522121012210846,0.03814116081616703,-0.011942863464355469,-0.4771730601787567,-4.658881312025187e-05,0.07758867740631104,-0.4589283913373947,-0.020332906782414284,-0.18624842166900635,-0.2678780257701874,0.03120822048208538,-0.13543283939361572,-0.4358460605144501,0.003507147854406867,-0.012418270111083984,-0.4763172119855881,-0.018731240570332375,0.07567501068115234,-0.4549863785505295,-0.026588330432559815,-0.1820431351661682,-0.26384302973747253,-0.006348044533069697,-0.12990665435791016,-0.4114729315042496,-0.0272769503442305,-0.03427433967590332,-0.45281870663166046,-0.03377452158906635,0.042054951190948486,-0.4430837482213974,-0.03288159930684742
O,0.0,0.0,0.0,0.09573912620544434,-0.10579270124435425,0.01701375204982014,0.1278005838394165,-0.22145125269889832,0.017622794172780232,0.15375977754592896,-0.32470694184303284,0.0010254633697286408,0.12800681591033936,-0.42251168191432953,-0.011342254319174572,-0.13432520627975464,-0.2820001244544983,0.09835804361762257,-0.09633225202560425,-0.42419400811195374,0.07360636550845356,0.005715489387512207,-0.46410566568374634,0.03672251213254185,0.08261507749557495,-0.4510243833065033,0.017227997220174984,-0.17143523693084717,-0.28067609667778015,0.06799122799100132,-0.12140858173370361,-0.4491369128227234,0.041645639724151806,-0.0028986334800720215,-0.4873862862586975,0.00390711488114448,0.08397740125656128,-0.46582771837711334,-0.017251270675046726,-0.1893656849861145,-0.27830949425697327,0.02941534403623791,-0.12923109531402588,-0.44954295456409454,0.0033577088350966733,-0.004314541816711426,-0.4868275225162506,-0.017198785060031696,0.080375075340271,-0.4617539942264557,-0.02493604723451881,-0.18292683362960815,-0.2753780484199524,-0.010079130382223411,-0.12524163722991943,-0.42403118312358856,-0.030639451780302807,-0.030801892280578613,-0.4631229192018509,-0.03535142805515079,0.041244447231292725,-0.45160891115665436,-0.03349484395323543
O,0.0,0.0,0.0,0.09617787599563599,-0.1308010220527649,0.020129947147665916,0.13203191757202148,-0.24549376964569092,0.018724858916698395,0.15221363306045532,-0.34770408272743225,-0.0023114926485732212,0.13049572706222534,-0.44713690876960754,-0.020088007517756523,-0.1144721508026123,-0.31060516834259033,0.10182802580982298,-0.07513856887817383,-0.45116811990737915,0.07401114159017652,0.024633705615997314,-0.4769020974636078,0.03670145028024763,0.09508591890335083,-0.45821309089660645,0.017617039538322388,-0.1552588939666748,-0.3063296675682068,0.06705791705041975,-0.11311846971511841,-0.47737184166908264,0.03544111751705259,0.0022899508476257324,-0.5038070976734161,-0.0045012578672185555,0.08824265003204346,-0.47157178819179535,-0.025098627277316155,-0.17872047424316406,-0.3024340271949768,0.02367055617958158,-0.1347951889038086,-0.4736730605363846,-0.0006263856963641956,-0.013849854469299316,-0.5027137100696564,-0.019999040134848656,0.07351619005203247,-0.4727955162525177,-0.026576066233815254,-0.1794378161430359,-0.296034574508667,-0.021361840732993187,-0.13825470209121704,-0.4441424459218979,-0.035506428994835915,-0.0451698899269104,-0.48476454615592957,-0.03825988046139628,0.03358578681945801,-0.475340873003006,-0.035815747298897804
O,0.0,0.0,0.0,0.1015007495880127,-0.09482496976852417,-0.018325675028336263,0.15433961153030396,-0.20879381895065308,-0.026342492300045706,0.17288309335708618,-0.3151344656944275,-0.04087808144367955,0.14380770921707153,-0.4075654149055481,-0.050897491845262266,-0.07825672626495361,-0.2927800416946411,0.05138959946953037,-0.043721795082092285,-0.4231937974691391,0.022856291634070658,0.04369509220123291,-0.46097883582115173,-0.01205906805671475,0.11747056245803833,-0.4513392001390457,-0.0300333180753114,-0.12494158744812012,-0.29656821489334106,0.0437840989502547,-0.09166586399078369,-0.4508105218410492,0.012850000773596548,0.007422685623168945,-0.48281580209732056,-0.025376882153523184,0.08925658464431763,-0.45633023977279663,-0.046042488637340284,-0.15807801485061646,-0.2958196699619293,0.02771565715693214,-0.12142539024353027,-0.4495643526315689,0.001094029535579466,-0.016878843307495117,-0.47894808650016785,-0.023121457296383596,0.06408995389938354,-0.45199182629585266,-0.03313440618194363,-0.1759936809539795,-0.2898951470851898,0.008520637889432692,-0.1388380527496338,-0.4182601422071457,-0.012379602278542734,-0.058419227600097656,-0.4570585936307907,-0.023640956479084707,0.013802289962768555,-0.45042696595191956,-0.026063304143917776
O,0.0,0.0,0.0,0.10119569301605225,-0.10518062114715576,-0.005167090741338143,0.15475046634674072,-0.21854937076568604,-0.005655331944467434,0.17501366138458252,-0.32218897342681885,-0.018364516494216332,0.146520733833313,-0.41514693200588226,-0.02892737783247412,-0.041826844215393066,-0.30659985542297363,0.07937863521522104,-0.021917343139648438,-0.4285256713628769,0.05254290677851259,0.05801796913146973,-0.45429621636867523,0.015188676829097858,0.12481492757797241,-0.4417458474636078,-0.005681159847767958,-0.08449584245681763,-0.3070249855518341,0.06035579793399393,-0.06951814889907837,-0.4575996547937393,0.029966805654225936,0.02062511444091797,-0.48427633941173553,-0.012804530036987671,0.09490698575973511,-0.457089439034462,-0.037308468890728363,-0.1281391978263855,-0.30332836508750916,0.03151537157839357,-0.1104201078414917,-0.4569147229194641,0.0024877545075696617,-0.009103655815124512,-0.48383891582489014,-0.025096298602761635,0.07003509998321533,-0.45254717767238617,-0.03698283754044951,-0.16526007652282715,-0.29424378275871277,-0.00027212340489768394,-0.14433544874191284,-0.42990222573280334,-0.024064337310733208,-0.0624348521232605,-0.464961439371109,-0.03576077468449057,0.014604628086090088,-0.44957712292671204,-0.03890752367431105
O,0.0,0.0,0.0,0.0954514741897583,-0.10204660892486572,-0.005648197031860036,0.1462157964706421,-0.22060751914978027,-0.008726711741928739,0.17060458660125732,-0.31872883439064026,-0.022946259363834542,0.14936697483062744,-0.40545454621315,-0.034326358123962564,-0.055773258209228516,-0.32057422399520874,0.06115313397413047,-0.034984052181243896,-0.4413561671972275,0.025596610844786483,0.047634661197662354,-0.46605736017227173,-0.014735221288447065,0.11502695083618164,-0.44852110743522644,-0.03586197866434304,-0.10105550289154053,-0.3158385455608368,0.041585633174236136,-0.07747811079025269,-0.4643838405609131,0.0073277257538393314,0.014661669731140137,-0.4933250695466995,-0.031418221428339166,0.09032881259918213,-0.4704233705997467,-0.053395649775211496,-0.14250928163528442,-0.30809351801872253,0.012479438089485484,-0.11198216676712036,-0.4596245139837265,-0.020132506623212976,-0.010484635829925537,-0.4896630793809891,-0.04456399603122918,0.06929248571395874,-0.46353578567504883,-0.05423194391960351,-0.17388397455215454,-0.29482683539390564,-0.01932041568989007,-0.13657546043395996,-0.42514459788799286,-0.04505303724045007,-0.05358618497848511,-0.46200305223464966,-0.05491535960072724,0.02167034149169922,-0.45296159386634827,-0.056368405356352014
O,0.0,0.0,0.0,0.09789854288101196,-0.09590774774551392,-0.004205681768667091,0.1433458924293518,-0.22209474444389343,-0.006112473470579971,0.16669923067092896,-0.32770082354545593,-0.01887548194588362,0.14297693967819214,-0.41486261785030365,-0.02711712234975039,-0.07404446601867676,-0.3097890317440033,0.05666151231764616,-0.05227893590927124,-0.44095420837402344,0.021573885890234124,0.038773298263549805,-0.46540459990501404,-0.016980143648993362,0.1101793646812439,-0.44511209428310394,-0.036016177771102775,-0.1153300404548645,-0.3068748712539673,0.03984101823209585,-0.08658897876739502,-0.4634319841861725,0.0029492060062921155,0.01813405752182007,-0.48741745948791504,-0.03446345814825236,0.09936028718948364,-0.4592941701412201,-0.05336497390032946,-0.14901518821716309,-0.30186033248901367,0.014490561174739014,-0.11561685800552368,-0.46221277117729187,-0.019547989977013458,-0.004614293575286865,-0.49039745330810547,-0.04423190691829859,0.07934683561325073,-0.4611404091119766,-0.05239163005114733,-0.17111900448799133,-0.2944442331790924,-0.012981394690882553,-0.12990248203277588,-0.431601420044899,-0.0387614932036513,-0.038385212421417236,-0.4686596840620041,-0.04978931361199557,0.04185974597930908,-0.4590182304382324,-0.05135829412699877
